"Champion","role","opponent","win_rate"
"MonkeyKing","Top","Zac""","56.75"
"MonkeyKing","Top","Ryze""","51.36"
"MonkeyKing","Top","Garen""","44.08"
"MonkeyKing","Top","Kayle""","48.14"
"MonkeyKing","Top","Pantheon""","46.15"
"MonkeyKing","Top","Renekton""","55.59"
"MonkeyKing","Top","Shen""","41.39"
"MonkeyKing","Top","Rammus""","48"
"MonkeyKing","Top","Nasus""","47.22"
"MonkeyKing","Top","Rengar""","41.09"
"MonkeyKing","Top","Volibear""","47.78"
"MonkeyKing","Top","Gangplank""","53.84"
"MonkeyKing","Top","Riven""","50"
"MonkeyKing","Top","Lissandra""","63.3"
"MonkeyKing","Top","Poppy""","46.03"
"MonkeyKing","Top","Lulu""","53.22"
"MonkeyKing","Top","Darius""","55.29"
"MonkeyKing","Top","Jax""","47.68"
"MonkeyKing","Top","Malphite""","44.58"
"MonkeyKing","Top","Maokai""","48.68"
"MonkeyKing","Top","Trundle""","42.85"
"MonkeyKing","Top","Irelia""","52.45"
"MonkeyKing","Top","Fizz""","42.85"
"MonkeyKing","Top","Nautilus""","45.26"
"MonkeyKing","Top","Yasuo""","53.35"
"MonkeyKing","Top","Graves""","50"
"MonkeyKing","Top","Ekko""","45.22"
"MonkeyKing","Top","",""
"MonkeyKing","Jungle","Nunu""","46.42"
"MonkeyKing","Jungle","Aatrox""","51.85"
"MonkeyKing","Jungle","Rumble""","20.58"
"MonkeyKing","Jungle","Skarner""","57.33"
"MonkeyKing","Jungle","FiddleSticks""","47.14"
"MonkeyKing","Jungle","Olaf""","56.25"
"MonkeyKing","Jungle","RekSai""","43.95"
"MonkeyKing","Jungle","Warwick""","41.74"
"MonkeyKing","Jungle","Evelynn""","46.62"
"MonkeyKing","Jungle","Sion""","52.63"
"MonkeyKing","Jungle","DrMundo""","60"
"MonkeyKing","Jungle","AurelionSol""","50"
"MonkeyKing","Jungle","Sejuani""","50.86"
"MonkeyKing","Jungle","Tryndamere""","34.78"
"MonkeyKing","Jungle","Quinn""","62.96"
"MonkeyKing","Jungle","Chogath""","40.9"
"MonkeyKing","Jungle","Hecarim""","52.14"
"MonkeyKing","Jungle","JarvanIV""","47.24"
"MonkeyKing","Jungle","Zac""","49.43"
"MonkeyKing","Jungle","Nocturne""","46.74"
"MonkeyKing","Jungle","XinZhao""","46.93"
"MonkeyKing","Jungle","Kayle""","52.17"
"MonkeyKing","Jungle","Udyr""","52.13"
"MonkeyKing","Jungle","Pantheon""","54.83"
"MonkeyKing","Jungle","Rammus""","46.26"
"MonkeyKing","Jungle","Shaco""","47"
"MonkeyKing","Jungle","Vi""","52.12"
"MonkeyKing","Jungle","Shyvana""","51.36"
"MonkeyKing","Jungle","Rengar""","50"
"MonkeyKing","Jungle","Diana""","61.06"
"MonkeyKing","Jungle","Volibear""","46.41"
"MonkeyKing","Jungle","Amumu""","47.54"
"MonkeyKing","Jungle","Elise""","54.34"
"MonkeyKing","Jungle","Nidalee""","53.52"
"MonkeyKing","Jungle","Poppy""","58.18"
"MonkeyKing","Jungle","Jax""","52.33"
"MonkeyKing","Jungle","Kindred""","47.38"
"MonkeyKing","Jungle","Maokai""","45.09"
"MonkeyKing","Jungle","MasterYi""","46.65"
"MonkeyKing","Jungle","Trundle""","37.93"
"MonkeyKing","Jungle","Khazix""","48.36"
"MonkeyKing","Jungle","Fizz""","65.3"
"MonkeyKing","Jungle","Gragas""","49.14"
"MonkeyKing","Jungle","Graves""","47.5"
"MonkeyKing","Jungle","Ekko""","46.35"
"MonkeyKing","Jungle","LeeSin""","54.61"
"Cassiopeia","Top","Yorick""","100"
"Cassiopeia","Top","Urgot""","0"
"Cassiopeia","Top","Mordekaiser""","100"
"Cassiopeia","Top","Galio""","50"
"Cassiopeia","Top","Nunu""","100"
"Cassiopeia","Top","Singed""","75"
"Cassiopeia","Top","Rumble""","33.33"
"Cassiopeia","Top","Swain""","40"
"Cassiopeia","Top","Heimerdinger""","0"
"Cassiopeia","Top","Olaf""","16.66"
"Cassiopeia","Top","Illaoi""","50"
"Cassiopeia","Top","Kennen""","66.66"
"Cassiopeia","Top","Jayce""","66.66"
"Cassiopeia","Top","Sion""","37.5"
"Cassiopeia","Top","Akali""","20"
"Cassiopeia","Top","Teemo""","37.5"
"Cassiopeia","Top","DrMundo""","46.15"
"Cassiopeia","Top","Vladimir""","52.94"
"Cassiopeia","Top","Tryndamere""","36.36"
"Cassiopeia","Top","Gnar""","50"
"Cassiopeia","Top","Quinn""","33.33"
"Cassiopeia","Top","TahmKench""","50"
"Cassiopeia","Top","Chogath""","60"
"Cassiopeia","Top","Hecarim""","50"
"Cassiopeia","Top","Fiora""","66.66"
"Cassiopeia","Top","JarvanIV""","50"
"Cassiopeia","Top","Zac""","25"
"Cassiopeia","Top","Ryze""","56"
"Cassiopeia","Top","MonkeyKing""","71.42"
"Cassiopeia","Top","Garen""","46.15"
"Cassiopeia","Top","Kayle""","37.5"
"Cassiopeia","Top","Pantheon""","57.14"
"Cassiopeia","Top","Renekton""","45"
"Cassiopeia","Top","Shen""","66.66"
"Cassiopeia","Top","Rammus""","42.85"
"Cassiopeia","Top","Nasus""","46.42"
"Cassiopeia","Top","Rengar""","54.54"
"Cassiopeia","Top","Volibear""","100"
"Cassiopeia","Top","Gangplank""","37.93"
"Cassiopeia","Top","Riven""","45"
"Cassiopeia","Top","Lissandra""","16.66"
"Cassiopeia","Top","Poppy""","58.82"
"Cassiopeia","Top","Lulu""","66.66"
"Cassiopeia","Top","Darius""","57.14"
"Cassiopeia","Top","Jax""","27.27"
"Cassiopeia","Top","Malphite""","51.72"
"Cassiopeia","Top","Maokai""","40.74"
"Cassiopeia","Top","Trundle""","67.85"
"Cassiopeia","Top","Irelia""","29.72"
"Cassiopeia","Top","Fizz""","41.66"
"Cassiopeia","Top","Nautilus""","29.62"
"Cassiopeia","Top","Yasuo""","52.17"
"Cassiopeia","Top","Graves""","36.36"
"Cassiopeia","Top","Ekko""","42.37"
"Cassiopeia","Top","",""
"Cassiopeia","Middle","Urgot""","66.66"
"Cassiopeia","Middle","Mordekaiser""","40"
"Cassiopeia","Middle","Galio""","30"
"Cassiopeia","Middle","Karthus""","50"
"Cassiopeia","Middle","Swain""","41.66"
"Cassiopeia","Middle","Heimerdinger""","56.25"
"Cassiopeia","Middle","Ziggs""","56.66"
"Cassiopeia","Middle","Veigar""","52.94"
"Cassiopeia","Middle","Kennen""","80"
"Cassiopeia","Middle","Xerath""","41.93"
"Cassiopeia","Middle","Syndra""","54.05"
"Cassiopeia","Middle","Jayce""","44.73"
"Cassiopeia","Middle","Zyra""","71.42"
"Cassiopeia","Middle","Talon""","56.86"
"Cassiopeia","Middle","Kassadin""","52.08"
"Cassiopeia","Middle","Viktor""","51.37"
"Cassiopeia","Middle","Akali""","41.93"
"Cassiopeia","Middle","AurelionSol""","53.48"
"Cassiopeia","Middle","Vladimir""","38.88"
"Cassiopeia","Middle","Varus""","57.81"
"Cassiopeia","Middle","Anivia""","42.16"
"Cassiopeia","Middle","Quinn""","33.33"
"Cassiopeia","Middle","Zilean""","48.71"
"Cassiopeia","Middle","Chogath""","51.72"
"Cassiopeia","Middle","Brand""","37.09"
"Cassiopeia","Middle","Ryze""","54.9"
"Cassiopeia","Middle","Velkoz""","35.89"
"Cassiopeia","Middle","Malzahar""","48.93"
"Cassiopeia","Middle","Kayle""","42.5"
"Cassiopeia","Middle","Pantheon""","30.76"
"Cassiopeia","Middle","Katarina""","49.09"
"Cassiopeia","Middle","Orianna""","53.78"
"Cassiopeia","Middle","Diana""","54"
"Cassiopeia","Middle","Gangplank""","42.22"
"Cassiopeia","Middle","Annie""","44.28"
"Cassiopeia","Middle","Lissandra""","43.41"
"Cassiopeia","Middle","Lulu""","46.37"
"Cassiopeia","Middle","Karma""","49.36"
"Cassiopeia","Middle","Corki""","54.73"
"Cassiopeia","Middle","TwistedFate""","49.2"
"Cassiopeia","Middle","Zed""","42.35"
"Cassiopeia","Middle","Azir""","41.25"
"Cassiopeia","Middle","Fizz""","46.11"
"Cassiopeia","Middle","Ahri""","48.03"
"Cassiopeia","Middle","Leblanc""","50.71"
"Cassiopeia","Middle","Lux""","49.35"
"Cassiopeia","Middle","Morgana""","36.36"
"Cassiopeia","Middle","Yasuo""","47.48"
"Cassiopeia","Middle","Ekko""","54.23"
"Udyr","Jungle","Nunu""","53.42"
"Udyr","Jungle","Aatrox""","53.19"
"Udyr","Jungle","Rumble""","53.33"
"Udyr","Jungle","Skarner""","43.33"
"Udyr","Jungle","FiddleSticks""","51.87"
"Udyr","Jungle","Olaf""","61.9"
"Udyr","Jungle","RekSai""","54.38"
"Udyr","Jungle","Warwick""","46.51"
"Udyr","Jungle","Evelynn""","53.18"
"Udyr","Jungle","Sion""","43.75"
"Udyr","Jungle","DrMundo""","47.61"
"Udyr","Jungle","AurelionSol""","50.9"
"Udyr","Jungle","Sejuani""","47.81"
"Udyr","Jungle","Tryndamere""","55.76"
"Udyr","Jungle","Quinn""","52.43"
"Udyr","Jungle","Chogath""","52.3"
"Udyr","Jungle","Hecarim""","48.92"
"Udyr","Jungle","JarvanIV""","48.68"
"Udyr","Jungle","Zac""","52.43"
"Udyr","Jungle","Nocturne""","48.9"
"Udyr","Jungle","MonkeyKing""","47.86"
"Udyr","Jungle","XinZhao""","45.84"
"Udyr","Jungle","Kayle""","53.33"
"Udyr","Jungle","Pantheon""","57.84"
"Udyr","Jungle","Rammus""","55.63"
"Udyr","Jungle","Shaco""","46.45"
"Udyr","Jungle","Vi""","46.23"
"Udyr","Jungle","Shyvana""","46.37"
"Udyr","Jungle","Rengar""","54.52"
"Udyr","Jungle","Diana""","47.33"
"Udyr","Jungle","Volibear""","43.2"
"Udyr","Jungle","Amumu""","44.51"
"Udyr","Jungle","Elise""","48.06"
"Udyr","Jungle","Nidalee""","51.16"
"Udyr","Jungle","Poppy""","58.4"
"Udyr","Jungle","Jax""","44.63"
"Udyr","Jungle","Kindred""","44.55"
"Udyr","Jungle","Maokai""","52.71"
"Udyr","Jungle","MasterYi""","50.86"
"Udyr","Jungle","Trundle""","52.97"
"Udyr","Jungle","Khazix""","48.59"
"Udyr","Jungle","Fizz""","50.56"
"Udyr","Jungle","Gragas""","50.47"
"Udyr","Jungle","Graves""","47.86"
"Udyr","Jungle","Ekko""","45.08"
"Udyr","Jungle","LeeSin""","52.91"
"Mordekaiser","Top","Yorick""","57.14"
"Mordekaiser","Top","Urgot""","50"
"Mordekaiser","Top","Galio""","33.33"
"Mordekaiser","Top","Nunu""","100"
"Mordekaiser","Top","Aatrox""","42.85"
"Mordekaiser","Top","Singed""","50"
"Mordekaiser","Top","Rumble""","66.66"
"Mordekaiser","Top","Cassiopeia""","0"
"Mordekaiser","Top","Swain""","55.55"
"Mordekaiser","Top","Heimerdinger""","25"
"Mordekaiser","Top","Olaf""","46.15"
"Mordekaiser","Top","Illaoi""","37.5"
"Mordekaiser","Top","Kennen""","20"
"Mordekaiser","Top","Jayce""","42.85"
"Mordekaiser","Top","Warwick""","100"
"Mordekaiser","Top","Sion""","40"
"Mordekaiser","Top","Akali""","36.84"
"Mordekaiser","Top","Teemo""","56.52"
"Mordekaiser","Top","DrMundo""","60"
"Mordekaiser","Top","Vladimir""","39.13"
"Mordekaiser","Top","Tryndamere""","53.84"
"Mordekaiser","Top","Gnar""","42.85"
"Mordekaiser","Top","Quinn""","39.13"
"Mordekaiser","Top","TahmKench""","80"
"Mordekaiser","Top","Chogath""","33.33"
"Mordekaiser","Top","Hecarim""","60"
"Mordekaiser","Top","Fiora""","55.26"
"Mordekaiser","Top","JarvanIV""","53.33"
"Mordekaiser","Top","Zac""","60"
"Mordekaiser","Top","Ryze""","30"
"Mordekaiser","Top","MonkeyKing""","62.5"
"Mordekaiser","Top","Garen""","47.16"
"Mordekaiser","Top","Kayle""","21.05"
"Mordekaiser","Top","Pantheon""","52.63"
"Mordekaiser","Top","Renekton""","52.08"
"Mordekaiser","Top","Shen""","48.88"
"Mordekaiser","Top","Rammus""","29.16"
"Mordekaiser","Top","Nasus""","43.63"
"Mordekaiser","Top","Rengar""","44.44"
"Mordekaiser","Top","Volibear""","57.14"
"Mordekaiser","Top","Gangplank""","50"
"Mordekaiser","Top","Riven""","53.19"
"Mordekaiser","Top","Lissandra""","33.33"
"Mordekaiser","Top","Poppy""","58.92"
"Mordekaiser","Top","Lulu""","33.33"
"Mordekaiser","Top","Darius""","46.34"
"Mordekaiser","Top","Jax""","51.42"
"Mordekaiser","Top","Malphite""","45.45"
"Mordekaiser","Top","Maokai""","44.44"
"Mordekaiser","Top","Trundle""","50"
"Mordekaiser","Top","Irelia""","47.22"
"Mordekaiser","Top","Fizz""","40.9"
"Mordekaiser","Top","Nautilus""","51.72"
"Mordekaiser","Top","Yasuo""","68.25"
"Mordekaiser","Top","Graves""","32.83"
"Mordekaiser","Top","Ekko""","32.77"
"Mordekaiser","Top","",""
"Mordekaiser","Middle","Galio""","66.66"
"Mordekaiser","Middle","Karthus""","100"
"Mordekaiser","Middle","Cassiopeia""","60"
"Mordekaiser","Middle","Swain""","50"
"Mordekaiser","Middle","Heimerdinger""","50"
"Mordekaiser","Middle","Ziggs""","100"
"Mordekaiser","Middle","Veigar""","50"
"Mordekaiser","Middle","Kennen""","66.66"
"Mordekaiser","Middle","Xerath""","75"
"Mordekaiser","Middle","Syndra""","50"
"Mordekaiser","Middle","Jayce""","25"
"Mordekaiser","Middle","Zyra""","0"
"Mordekaiser","Middle","Talon""","39.13"
"Mordekaiser","Middle","Kassadin""","44.44"
"Mordekaiser","Middle","Viktor""","81.81"
"Mordekaiser","Middle","Akali""","50"
"Mordekaiser","Middle","AurelionSol""","20"
"Mordekaiser","Middle","Varus""","40"
"Mordekaiser","Middle","Anivia""","75"
"Mordekaiser","Middle","Quinn""","0"
"Mordekaiser","Middle","Zilean""","0"
"Mordekaiser","Middle","Chogath""","50"
"Mordekaiser","Middle","Brand""","40"
"Mordekaiser","Middle","Ryze""","35.71"
"Mordekaiser","Middle","Velkoz""","36.36"
"Mordekaiser","Middle","Malzahar""","56.25"
"Mordekaiser","Middle","Kayle""","50"
"Mordekaiser","Middle","Pantheon""","40"
"Mordekaiser","Middle","Katarina""","44.44"
"Mordekaiser","Middle","Orianna""","47.05"
"Mordekaiser","Middle","Diana""","62.16"
"Mordekaiser","Middle","Gangplank""","100"
"Mordekaiser","Middle","Annie""","30.43"
"Mordekaiser","Middle","Lissandra""","64.28"
"Mordekaiser","Middle","Lulu""","57.14"
"Mordekaiser","Middle","Karma""","53.84"
"Mordekaiser","Middle","Corki""","56.25"
"Mordekaiser","Middle","TwistedFate""","37.5"
"Mordekaiser","Middle","Zed""","49.01"
"Mordekaiser","Middle","Azir""","56.09"
"Mordekaiser","Middle","Fizz""","42.22"
"Mordekaiser","Middle","Ahri""","42.1"
"Mordekaiser","Middle","Leblanc""","52.5"
"Mordekaiser","Middle","Lux""","43.9"
"Mordekaiser","Middle","Morgana""","30"
"Mordekaiser","Middle","Yasuo""","47.36"
"Mordekaiser","Middle","Ekko""","69.23"
"Leona","Support","Galio""","59.45"
"Leona","Support","Nunu""","75.75"
"Leona","Support","FiddleSticks""","62.5"
"Leona","Support","Kennen""","48.78"
"Leona","Support","Taric""","46.27"
"Leona","Support","Zyra""","51.13"
"Leona","Support","TahmKench""","53.89"
"Leona","Support","Zilean""","50.11"
"Leona","Support","Brand""","47.85"
"Leona","Support","Sona""","50.81"
"Leona","Support","Velkoz""","49.85"
"Leona","Support","Shen""","41.66"
"Leona","Support","Nami""","47.58"
"Leona","Support","Annie""","52.31"
"Leona","Support","Poppy""","55.77"
"Leona","Support","Lulu""","51.5"
"Leona","Support","Karma""","51.3"
"Leona","Support","Bard""","53.4"
"Leona","Support","Trundle""","46.86"
"Leona","Support","Soraka""","46.49"
"Leona","Support","Lux""","54.88"
"Leona","Support","Nautilus""","51.14"
"Leona","Support","Janna""","47.61"
"Leona","Support","Blitzcrank""","50.99"
"Leona","Support","Morgana""","49.18"
"Leona","Support","Braum""","49.7"
"Leona","Support","Alistar""","51.85"
"Leona","Support","Thresh""","52.19"
"Shen","Top","Yorick""","62.85"
"Shen","Top","Urgot""","70"
"Shen","Top","Mordekaiser""","51.11"
"Shen","Top","Galio""","66.66"
"Shen","Top","Nunu""","76.92"
"Shen","Top","Aatrox""","56.92"
"Shen","Top","Singed""","54.12"
"Shen","Top","Rumble""","60.6"
"Shen","Top","Cassiopeia""","33.33"
"Shen","Top","Swain""","56.09"
"Shen","Top","Heimerdinger""","53.33"
"Shen","Top","Olaf""","49.34"
"Shen","Top","Illaoi""","56.66"
"Shen","Top","Kennen""","50.87"
"Shen","Top","Jayce""","60"
"Shen","Top","Warwick""","50"
"Shen","Top","Sion""","47.38"
"Shen","Top","Akali""","52.85"
"Shen","Top","Teemo""","48.2"
"Shen","Top","DrMundo""","55.81"
"Shen","Top","Vladimir""","53.4"
"Shen","Top","Tryndamere""","44.25"
"Shen","Top","Gnar""","53.39"
"Shen","Top","Quinn""","50.63"
"Shen","Top","TahmKench""","59.02"
"Shen","Top","Chogath""","55.72"
"Shen","Top","Hecarim""","50.94"
"Shen","Top","Fiora""","57.77"
"Shen","Top","JarvanIV""","54.62"
"Shen","Top","Zac""","37.5"
"Shen","Top","Ryze""","57.25"
"Shen","Top","MonkeyKing""","58.6"
"Shen","Top","Garen""","47.96"
"Shen","Top","Kayle""","41.56"
"Shen","Top","Pantheon""","51.91"
"Shen","Top","Renekton""","51.97"
"Shen","Top","Rammus""","48.34"
"Shen","Top","Nasus""","49.57"
"Shen","Top","Rengar""","46.32"
"Shen","Top","Volibear""","52.15"
"Shen","Top","Gangplank""","58.33"
"Shen","Top","Riven""","50.28"
"Shen","Top","Lissandra""","55.49"
"Shen","Top","Poppy""","48.96"
"Shen","Top","Lulu""","55.88"
"Shen","Top","Darius""","47.76"
"Shen","Top","Jax""","51.9"
"Shen","Top","Malphite""","50.55"
"Shen","Top","Maokai""","50.5"
"Shen","Top","Trundle""","48.08"
"Shen","Top","Irelia""","54.51"
"Shen","Top","Fizz""","53.19"
"Shen","Top","Nautilus""","49.53"
"Shen","Top","Yasuo""","52.59"
"Shen","Top","Graves""","50.53"
"Shen","Top","Ekko""","45.55"
"Shen","Top","",""
"Shen","Support","Nunu""","66.66"
"Shen","Support","FiddleSticks""","66.66"
"Shen","Support","Kennen""","25"
"Shen","Support","Taric""","41.93"
"Shen","Support","Zyra""","46.42"
"Shen","Support","TahmKench""","51.72"
"Shen","Support","Zilean""","48.57"
"Shen","Support","Brand""","31.57"
"Shen","Support","Sona""","40"
"Shen","Support","Velkoz""","56.52"
"Shen","Support","Nami""","43.75"
"Shen","Support","Annie""","50"
"Shen","Support","Poppy""","42.1"
"Shen","Support","Lulu""","60"
"Shen","Support","Karma""","45.09"
"Shen","Support","Bard""","53.44"
"Shen","Support","Leona""","58.33"
"Shen","Support","Trundle""","51.16"
"Shen","Support","Soraka""","44.52"
"Shen","Support","Lux""","54.16"
"Shen","Support","Nautilus""","34.61"
"Shen","Support","Janna""","37.37"
"Shen","Support","Blitzcrank""","43.34"
"Shen","Support","Morgana""","49.1"
"Shen","Support","Braum""","53.7"
"Shen","Support","Alistar""","43.08"
"Shen","Support","Thresh""","52.79"
"Graves","Jungle","Nunu""","53.67"
"Graves","Jungle","Aatrox""","59.52"
"Graves","Jungle","Rumble""","57.21"
"Graves","Jungle","Skarner""","45.65"
"Graves","Jungle","FiddleSticks""","51.92"
"Graves","Jungle","Olaf""","60.93"
"Graves","Jungle","RekSai""","50.48"
"Graves","Jungle","Warwick""","49.77"
"Graves","Jungle","Evelynn""","54.25"
"Graves","Jungle","Sion""","37.8"
"Graves","Jungle","DrMundo""","60.55"
"Graves","Jungle","AurelionSol""","50.92"
"Graves","Jungle","Sejuani""","47.19"
"Graves","Jungle","Tryndamere""","55.43"
"Graves","Jungle","Quinn""","57.55"
"Graves","Jungle","Chogath""","49.45"
"Graves","Jungle","Hecarim""","50.86"
"Graves","Jungle","JarvanIV""","53.88"
"Graves","Jungle","Zac""","56.03"
"Graves","Jungle","Nocturne""","51.62"
"Graves","Jungle","MonkeyKing""","52.5"
"Graves","Jungle","XinZhao""","53.62"
"Graves","Jungle","Kayle""","55.2"
"Graves","Jungle","Udyr""","52.13"
"Graves","Jungle","Pantheon""","51.32"
"Graves","Jungle","Rammus""","48.33"
"Graves","Jungle","Shaco""","53.85"
"Graves","Jungle","Vi""","49.47"
"Graves","Jungle","Shyvana""","48.4"
"Graves","Jungle","Rengar""","53.72"
"Graves","Jungle","Diana""","51.67"
"Graves","Jungle","Volibear""","48.02"
"Graves","Jungle","Amumu""","48.61"
"Graves","Jungle","Elise""","54.75"
"Graves","Jungle","Nidalee""","46.34"
"Graves","Jungle","Poppy""","57.45"
"Graves","Jungle","Jax""","50"
"Graves","Jungle","Kindred""","48.79"
"Graves","Jungle","Maokai""","53.41"
"Graves","Jungle","MasterYi""","49.7"
"Graves","Jungle","Trundle""","50.97"
"Graves","Jungle","Khazix""","51.97"
"Graves","Jungle","Fizz""","52.9"
"Graves","Jungle","Gragas""","52.32"
"Graves","Jungle","Ekko""","49.47"
"Graves","Jungle","LeeSin""","54.25"
"Graves","Jungle","",""
"Graves","Top","Yorick""","63.49"
"Graves","Top","Urgot""","33.92"
"Graves","Top","Mordekaiser""","67.16"
"Graves","Top","Galio""","60"
"Graves","Top","Nunu""","56.25"
"Graves","Top","Aatrox""","53.5"
"Graves","Top","Singed""","51.19"
"Graves","Top","Rumble""","64.54"
"Graves","Top","Cassiopeia""","63.63"
"Graves","Top","Swain""","61.33"
"Graves","Top","Heimerdinger""","55"
"Graves","Top","Olaf""","50.77"
"Graves","Top","Illaoi""","57.89"
"Graves","Top","Kennen""","52.65"
"Graves","Top","Jayce""","48.93"
"Graves","Top","Warwick""","40"
"Graves","Top","Sion""","47.1"
"Graves","Top","Akali""","51.17"
"Graves","Top","Teemo""","46.93"
"Graves","Top","DrMundo""","53.43"
"Graves","Top","Vladimir""","55.71"
"Graves","Top","Tryndamere""","44.88"
"Graves","Top","Gnar""","56.26"
"Graves","Top","Quinn""","53.61"
"Graves","Top","TahmKench""","50"
"Graves","Top","Chogath""","57.55"
"Graves","Top","Hecarim""","58.45"
"Graves","Top","Fiora""","59.44"
"Graves","Top","JarvanIV""","52.63"
"Graves","Top","Zac""","50"
"Graves","Top","Ryze""","51.11"
"Graves","Top","MonkeyKing""","50"
"Graves","Top","Garen""","54.53"
"Graves","Top","Kayle""","45.51"
"Graves","Top","Pantheon""","43.88"
"Graves","Top","Renekton""","52.61"
"Graves","Top","Shen""","49.46"
"Graves","Top","Rammus""","49.19"
"Graves","Top","Nasus""","52.79"
"Graves","Top","Rengar""","51.42"
"Graves","Top","Volibear""","50"
"Graves","Top","Gangplank""","53.45"
"Graves","Top","Riven""","52.06"
"Graves","Top","Lissandra""","57.65"
"Graves","Top","Poppy""","52"
"Graves","Top","Lulu""","56.84"
"Graves","Top","Darius""","51.52"
"Graves","Top","Jax""","48.99"
"Graves","Top","Malphite""","46.75"
"Graves","Top","Maokai""","50.44"
"Graves","Top","Trundle""","49.48"
"Graves","Top","Irelia""","47.48"
"Graves","Top","Fizz""","47.38"
"Graves","Top","Nautilus""","48.75"
"Graves","Top","Yasuo""","45.33"
"Graves","Top","Ekko""","45.57"
"Graves","Top","",""
"Graves","ADC","Urgot""","66.66"
"Graves","ADC","Varus""","51.11"
"Graves","ADC","Quinn""","59.45"
"Graves","ADC","MissFortune""","54"
"Graves","ADC","Twitch""","45.78"
